Title,Link
"फेसबुकमा @highlight आतंक : अहँ, यस्तो लेख्दैमा आइडी ह्याक हुने/नहुने थाहा हुन्न",https://mysansar.com/2024/02/51569/
माघ १९ सम्झना : समाचार बज्दाबज्दै सेना कन्ट्रोल रुममा पसेपछि…,https://mysansar.com/2024/02/51566/
फ्याक्ट चेक : के मेयर बालेन शाहले ‘मार्छन् भने मारुन्’ भनेका हुन् ?,https://mysansar.com/2024/02/51561/
फ्याक्ट चेक : के फुलब्राइट स्कलरसिप पाउन ४० वर्षभन्दा कम उमेर हुनुपर्छ?,https://mysansar.com/2024/01/51558/
भारतीय दूतावासले पत्याएका र नपत्याएका मिडिया (भाग २),https://mysansar.com/2024/01/51545/
निर्वाचन आयोगभन्दा छिटो हुन खोज्दा चिप्लिएका मिडिया,https://mysansar.com/2024/01/51531/
हुँदै नभएको प्रदर्शनको ‘समाचार’ बनाउने अनलाइनहरुबाट पत्रकारले सिक्नु पर्ने पाठ,https://mysansar.com/2024/01/51523/
फ्याक्ट चेक : चार वर्ष पुरानो फोटो राखेर खुलामञ्चमा हुँदै नभएको प्रदर्शनको समाचार अनलाइन मिडियाहरुमा,https://mysansar.com/2024/01/51519/
केटाले केटी कुट्दै गरेको यो भाइरल भिडियो हेर्नुभएको थियो? भएको के रैछ आउनुस् बुझौँ,https://mysansar.com/2024/01/51514/
"फ्याक्ट चेक : के यति एयरलाइन्स विश्वकै ‘चढ्न नहुने’, ‘असुरक्षित’ एयरलाइन्सको सूचीमा परेको हो?",https://mysansar.com/2024/01/51510/
फ्याक्ट चेक : बालेनले गराएको भन्दै भाइरल भएको भिडियो काठमाडौँको होइन बुटवलको,https://mysansar.com/2024/01/51505/
फ्याक्टचेक : के अदालतले करेन्ट चाउचाउको बिक्रीवितरणमा रोक लगाउन आदेश दिएको हो?,https://mysansar.com/2024/01/51502/
के ‘कान्तिपुर’ले लेखे जस्तै सहकारी ठगीमा भ्रष्टाचार मुद्दा लाग्छ?,https://mysansar.com/2024/01/51494/
"फ्याक्ट चेक : बालकुमारी घटनामा मन्त्री प्रकाश ज्वालाको सचिवालय, ‘गोरखापत्र’ र ‘रातोपाटी’ले गरेको दावी यसकारण गलत",https://mysansar.com/2023/12/51489/
सरकारको लाज जोगाइदिने ‘गोरखापत्र’,https://mysansar.com/2023/12/51472/
काठमाडौँमा दुई जनाको ज्यानै जाने आन्दोलन कसरी भयो? के हो ‘५ च’ विवाद?,https://mysansar.com/2023/12/51456/
कान्तिपुर टिभीले रातारात गायब पारेको एउटा समाचार यस्तो छ,https://mysansar.com/2023/12/51444/
"प्रधानमन्त्रीको ४५ मिनेट लामो सम्बोधनमा ‘म’ ४८ पटक, ‘मैले’ १८ पटक",https://mysansar.com/2023/12/51441/
रवि लामिछाने जोडिएको ‘खोया’ फलोअपमा कान्तिपुरले छुटाएका महत्त्वपूर्ण विषयहरु,https://mysansar.com/2023/12/51430/
टियुलाई वर्ल्ड रेकर्डको सर्टिफिकेट थमाउने संस्थाको वेबसाइटबाट नेपाली मोबाइल नम्बर गायब !,https://mysansar.com/2023/12/51421/
दीक्षान्तमा ‘गिनिज वर्ल्ड रेकर्ड’ भन्दै कसले झुक्याएछ टियुलाई अनि मिडियालाई ?,https://mysansar.com/2023/12/51402/
"रवि लामिछानेको भाइरल फोटो चर्चमा होइन रेस्टुरेन्टमा खिचिएको, जिससको मूर्ति एडिट गरी थपिएको",https://mysansar.com/2023/12/51396/
एनसेलको विज्ञापनको भाइरल फोटो : खासमा कुरो यस्तो रहेछ,https://mysansar.com/2023/12/51388/
सिंगापुरमा गुगलले युट्युबेसित फ्याक्टचेकरको जोडी मिलाइदिएपछि बन्यो यस्तो भिडियो,https://mysansar.com/2023/12/51379/
कोर्ट रिपोर्टिङको बिजोग भाग ३ : सर्वोच्चले एउटै मुद्दामा दुई पटक कारण देखाऊ आदेश दिन्छ?,https://mysansar.com/2023/11/51362/
संयुक्त राष्ट्र संघको सदस्यताबारे बालेनले गरेको दावी सही हो कि गलत ?,https://mysansar.com/2023/11/51359/
टिकटकमा भन्दा छाडा जोक सरकारी अखबारको सम्पादकीय पेजमा,https://mysansar.com/2023/11/51352/
आफ्नै दिवस थाहा नपाउने हाम्रा टिभी पत्रकारहरु,https://mysansar.com/2023/11/51325/
फ्याक्ट चेक : अधिकांश साइबर मुद्दा टिकटकसँग सम्बन्धित रहेको ‘कान्तिपुर’को दावी यसकारण गलत,https://mysansar.com/2023/11/51313/
टिकटकमा प्रतिबन्धको अर्को पाटो : हजुरआमाहरु माथि अन्याय भयो,https://mysansar.com/2023/11/51317/
टिकटकमाथिको प्रतिबन्ध संविधान प्रदत्त स्वतन्त्रताको गम्भीर उलङ्घन : ३० सरोकारवाला संस्था/व्यक्तिको संयुक्त विज्ञप्ति,https://mysansar.com/2023/11/51314/
बजगाइँको अन्तर्वार्ताको यो भिडियो कता हरायो ? जनता जान्न चाहन्छ,https://mysansar.com/2023/10/51306/
नोबल विजेता अमर्त्य सेनको मृत्युको झुटो खबरमा यसरी फँसे भारतीय मिडिया,https://mysansar.com/2023/10/51298/
"अनमोल केसीलाई पत्रकारहरुले नर्भिक अस्पतालमा भर्ना गराए, प्रहरीले चैँ चिरायुमा",https://mysansar.com/2023/09/51284/
अनमोल केसी पक्राउ पर्दा देखा परेका ‘१० पैसे’ अनलाइन :),https://mysansar.com/2023/09/51277/
"‘क’बाट कछुवा, ‘ख’- खरायो, ‘नागरिकन्युज’को यो समाचार कता हरायो?",https://mysansar.com/2023/09/51268/
हाम्रा साना न्युजरुम एआईले जोगाउन सक्ला त ?,https://mysansar.com/2023/09/51259/
"मिडिया हाउसको लबिङले काम गरेन, रक्सीको विज्ञापन राख्‍न नपाउने अन्तरिम आदेश कायमै",https://mysansar.com/2023/09/51253/
आर्थिक पत्रकारिताको बिजोग : लेख्‍नेले नै समाचार नबुझे पछि…,https://mysansar.com/2023/09/51243/
सेप्टेम्बर ११ को यो फोटोभित्र लुकेको रहस्य,https://mysansar.com/2023/09/51241/
"अकस्मात् हराएको ‘नेपाली मिडियामा चीनको प्रभाव’सम्बन्धी रिपोर्ट, के-के संशोधनपछि पुनः प्रकाशित भयो?",https://mysansar.com/2023/09/51226/
"बालेनलाई सन्तान लाभको बधाई, तर मिडिया के भा’का ?",https://mysansar.com/2023/09/51210/
अब विदेशमा रहेका नेपालीले मतदान गर्न पाउँछन् त? के छ नयाँ मस्यौदामा?,https://mysansar.com/2023/08/51206/
अल्छी पत्रकारिताको परिणाम : ‘पूर्णपाठ’ भन्दै पाठकलाई यातना,https://mysansar.com/2023/08/51197/
फ्याक्ट चेक : धरान पस्न लागेको र्‍याली भन्दै भाइरल भएको फोटो वीरगञ्जको पुरानो रथयात्राको,https://mysansar.com/2023/08/51194/
असंवेदनशील पत्रकारिता : आत्महत्या प्रयासको समाचार बनाउन होडबाजी,https://mysansar.com/2023/08/51180/
फ्याक्ट चेक : के हो ‘गोरु खाने धराने’ भन्दै हड्डी टोक्दै गरेको भाइरल फोटो/भिडियोको तथ्य?,https://mysansar.com/2023/08/51176/
फ्याक्ट चेक : पानी पिएको आरोपमा कुटिएका दलित विद्यार्थीको मृत्यु? भाइरल खबरको तथ्य यस्तो,https://mysansar.com/2023/08/51173/
"जहाँ विकास पछाडि छ, चर्च अगाडि : सुधीर शर्माको २५ वर्ष पुरानो खोजमूलक समाचार",https://mysansar.com/2023/08/51158/
सर्वोच्च अदालतमा हप्ताभरीको पेशीको तथ्याङ्क केलाउँदा के देखियो ?,https://mysansar.com/2023/08/51156/
हवाई दुर्घटनाको छानबिन प्रतिवेदनमा खेलाँची : हेर्नुस् कस्तोसम्म भएका छन्,https://mysansar.com/2023/08/51149/
यतिको नाममा पत्रकारिताको हुर्मत लिइएछ यसरी,https://mysansar.com/2023/08/51139/
मदिराको विज्ञापन मुद्दामा नयाँ अपडेट : सर्वोच्चमा पुग्यो सरकारको ‘निवेदन’,https://mysansar.com/2023/08/51133/
अनलाइन न्युजपोर्टलमा ‘क्लिनफिड’ अर्थात् विज्ञापन नदेखिने कसरी बनाउने?,https://mysansar.com/2023/08/51123/
जनगणनाले देखायो नेपालका जातजातिको यस्तो चित्र,https://mysansar.com/2023/07/51112/
राजनीतिमा पैसाको बढ्दो प्रभाव,https://mysansar.com/2023/07/51107/
विरोधको अनौठो उपाय : ट्वाइलेट तालाबन्दी,https://mysansar.com/2023/07/51102/
"विधेयक ‘आग्रा’को, बहस ‘गाग्रा’को : माननीयज्युहरु, हामीलाई लाज भो तपाईँहरुको बहस सुन्दा !",https://mysansar.com/2023/07/51094/
मलामी गएको बेलासमेत नछाडेको ‘विवाद’,https://mysansar.com/2023/07/51087/
तपाईँले घुस खुवाउनुभएको छ ? १३ वर्षअघिका १७ ‘घुस अनुभव’,https://mysansar.com/2023/07/51083/
जे लेखे पनि हुने हो आर्थिक पत्रकारितामा ?,https://mysansar.com/2023/07/51072/
ललिता निवास प्रकरणमा समाचार पढ्ने र लेख्नेहरुको अलमल,https://mysansar.com/2023/07/51062/
उपसभामुखको फोटो काण्ड : पत्रकार ‘बायस’ भएपछि बोल्दै नबोलेको कुरा समाचारमा,https://mysansar.com/2023/07/51055/
"काखमा हुर्किएर कोखमा आक्रमण, सामान्य ‘गुगल सर्च’ गर्न नजान्दा सूचनाको संक्रमण",https://mysansar.com/2023/06/51040/
"झण्डै ४ लाख पब्लिक अब बने ‘नागरिक’का लगानीकर्ता, अबको बाटो कस्तो होला?",https://mysansar.com/2023/06/51026/
फेरि फैलाइयो निर्मला प्रकरणसम्बन्धी हल्ला : ‘कहानी’ भन्दै ‘समाचार’ लेख्दै,https://mysansar.com/2023/06/51007/
"फ्याक्टचेक : नझुक्किनुस्, क्याप्सुलभित्र फलामको काँटीवाला भाइरल भिडियो सही होइन",https://mysansar.com/2023/06/51002/
के ‘आदिपुरुष’ फिल्मको डाइलगमा ‘जानकी भारतीय छोरी हुन्’ भनिएको छ?,https://mysansar.com/2023/06/50949/
फ्याक्ट चेक : आँप खाएपछि कोल्ड ड्रिङ्क्स खाँदा मान्छे मर्ने दावी सही होइन- विज्ञहरु,https://mysansar.com/2023/06/50946/
फ्याक्टचेक : रुटिन अफ नेपाल बन्दले फैलाएको एउटा मिथ्या सूचना – टोपबहादुरको सांसद पद खारेज,https://mysansar.com/2023/06/50941/
फ्याक्ट चेक : नाम्चेमा गर्मी भएर मान्छे घरबाहिर निस्कनसमेत नसकेको भाइरल समाचार यसकारण गलत,https://mysansar.com/2023/06/50936/
मिडिया सञ्चालकको दादागिरी र अकर्मण्यताको शिकार : सोझा पत्रकार,https://mysansar.com/2023/06/50918/
स्वीडेनले सेक्सलाई खेलको मान्यता दिएको भाइरल समाचार यसरी सच्याए नेपाली अनलाइनहरुले,https://mysansar.com/2023/06/50927/
स्वीडेनमा सेक्स खेलको भाइरल समाचार सेयर गर्नुभएको थियो? हुँदै नभाको ‘समाचार’ लेख्नेका केही कुरा,https://mysansar.com/2023/06/50901/
"फ्याक्ट चेक : नझुक्किनुस्, स्वीडेनले सेक्सलाई खेलको मान्यता दिएकै छैन",https://mysansar.com/2023/06/50894/
राष्ट्रिय जनगणनामा धर्मको तथ्याङ्कले के देखाउँछ ? हेर्नुस् ७ डेटा भिजुअलाइसेन,https://mysansar.com/2023/06/50885/
"२० वटा ‘संस्थान’ हैन, यी निकाय हुन् खारेज हुन लागेका",https://mysansar.com/2023/05/50880/
सर्वोच्चले अन्तरिम आदेश नदिएपछि ढाकाकुमार श्रेष्ठको पद अब के हुन्छ?,https://mysansar.com/2023/05/50868/
बाघले घाँस खान्छ कि खाँदैन? के भन्छन् वन्यजन्तुविज्ञ?,https://mysansar.com/2023/05/50860/
नागरिक IPO सिरिज ४ : ऋण सबै तिर्ने हो भने पनि घाटा मै हुन्छ कम्पनी !,https://mysansar.com/2023/05/50852/
फ्याक्ट चेक : यात्री मोटरसाइकलको भाइरल फोटो नयाँ हो कि पुरानो ?,https://mysansar.com/2023/05/50842/
"‘कान्तिपुर’मा सुधीर शर्माको दोस्रो पटक विदाइ, नयाँ नेतृत्व उमेश चौहानको",https://mysansar.com/2023/05/50837/
"नागरिक IPO सिरिज ३ : घाटा भइरहेको पत्रिका ‘पब्लिक’ कम्पनी, नाफा हुनसक्ने अनलाइन चैँ ‘प्राइभेट’ ?",https://mysansar.com/2023/05/50815/
"शिलापत्रले देखेको ‘नौलो बिरालो’, कुरो मिलेन नि !",https://mysansar.com/2023/05/50809/
"फ्याक्ट चेक : दीपक मनाङ्गे जसलाई मुख्यमन्त्रीले हैन, मिडियाले मात्र मन्त्री बनाएका रहेछन्",https://mysansar.com/2023/05/50806/
नागरिक IPO सिरिज २ : कम्पनीको उद्देश्य नै नरहेको विषयमा जनताबाट पैसा उठाएर खर्च गर्न मिल्छ ?,https://mysansar.com/2023/05/50790/
भुटानी शरणार्थी प्रकरण : मिडियामा ‘इन्फर्मेसन ओभरफ्लो’ले अलमलमा हुनुहुन्छ? पढ्नुस् जान्नै पर्ने केही विषय,https://mysansar.com/2023/05/50762/
कसरी फैलिएको रहेछ काठमाडौँमै भएकी आरजु देउवा सिङ्गापुर पुगेको हल्ला?,https://mysansar.com/2023/05/50750/
"नझुक्किनुस्, बालकृष्ण खाँणको घरको ढोका फुटाउँदै गरेको भनिएको भिडियो नेपालको हैन स्पेनको",https://mysansar.com/2023/05/50747/
पूर्व गृहमन्त्री पक्राउ पर्दा अनलाइनहरुका पाँच अलमल,https://mysansar.com/2023/05/50717/
"नेपालमा पहिलो पटक निजी मिडियाको हरहिसाब पारदर्शी रुपमा सार्वजनिक, के-के देखियो?",https://mysansar.com/2023/05/50676/
च्याटजीपीटी आउनुअघिको कथा : जब रोबोटलाई प्रधान सम्पादक बनाइयो,https://mysansar.com/2023/05/50681/
कानुन व्यवसायीसँग पत्रकारले पैसा लिएको आरोपपछि उठेको बहस,https://mysansar.com/2023/04/50669/
सर्वोच्चको आदेश पढ्न नजान्दा लाजै भएछ नाम चलेका अनलाइनहरुलाई,https://mysansar.com/2023/04/50658/
"जहाज सकुशल, पत्रकारिता दुर्घटनामा !",https://mysansar.com/2023/04/50644/
रामेश्वरलाई जोगाएर रविलाई मात्र मुछ्ने समाचार लेख्ने कान्तिपुरका पत्रकारले दिएको चुनौतिमा मेरो जवाफ,https://mysansar.com/2023/04/50638/
रवि लामिछानेलाई मुछेर ‘कान्तिपुर’ले लेखेका तीन वटा ‘मेन न्युज’ ले लुकाएका महत्त्वपूर्ण विषय,https://mysansar.com/2023/04/50616/
वैशाख १ मा मात्र फूल्ने फूल? समाचार पढ्नुभो? साँचो कुरा थाहा पाउन अब यो पनि पढ्नुस् है,https://mysansar.com/2023/04/50613/
ढाकाको सांसद पद के हुन्छ? ‘एक अधिकारी’को कुरा पत्याउने कि कानुनको ?,https://mysansar.com/2023/04/50595/
"सावधान, अनलाइनखबरको नाममा अर्को फिसिङ लिङ्क फेसबुकमा",https://mysansar.com/2023/04/50582/
राष्ट्रिय गान शब्दबाट सुरु भएर शब्दबाटै अन्त्य हुनुपर्ने ओलीको दावी सही हो?,https://mysansar.com/2023/04/50578/
च्याटजीपीटी भन्दा यसकारण खतरा छन् नेपालका ‘रोबोट’ पत्रकार,https://mysansar.com/2023/04/50567/
ऋणीको घरमा सुरक्षा गार्ड राख्दा लोकान्तरमा छापिएको समाचार छुमन्तर… गायब !,https://mysansar.com/2023/04/50557/
१८ औँ वर्षमा माइसंसार : प्रिय पाठकका नाममा ९ बूँदे पत्र,https://mysansar.com/2023/04/50552/
स्वर्णिम वाग्लेको नछापिएको समाचारको स्क्रिनसट र बङ्ग्याइएको भनाई भाइरल,https://mysansar.com/2023/04/50549/
एनसेलले आत्तिँदै सबै पत्रिका र अनलाइनमा विज्ञापन दिनुको कारण यस्तो रहेछ,https://mysansar.com/2023/04/50537/
"कामु प्रधानन्यायाधीशकहाँ साहु-सम्पादकहरुको ‘ब्रेकफास्ट मिटिङ’, के हो रहस्य?",https://mysansar.com/2023/03/50527/
टिकटकको भाइरल भिडियो : ‘सिआइडी’ले पठाओ राइडरलाई चिट काटेको हो?,https://mysansar.com/2023/03/50515/
"रवि लामिछाने प्रकरणमा चुकिरहेको राज्य, अनि साथसाथै मिडिया",https://mysansar.com/2023/03/50505/
कोर्ट रिपोर्टिङको बिजोग भाग २ : रविको नागरिकताबारे सर्वोच्चको आदेश पढ्न नजान्दा ‘नागरिक’ यसरी चुक्यो,https://mysansar.com/2023/03/50495/
"कोर्ट रिपोर्टिङको बिजोग : फैसला नबुझी कसरी समाचार लेखिन्छ, हेर्नुस् ‘नेपालप्रेस’को नमूना",https://mysansar.com/2023/03/50485/
"उपराष्ट्रपति निर्वाचनबारे ‘सेतोपाटी’ समाचार : बिहान ३ जना उम्मेदवार, साँझ ४ जनाको मतपरिणाम",https://mysansar.com/2023/03/50476/
सन्दीपको नाममा नभएको विश्व रेकर्ड बनाइदिने मिडिया जसले गल्ती स्वीकारेन,https://mysansar.com/2023/03/50468/
उपराष्ट्रपति चुनावको नसुल्झिएका पाँच रहस्य !,https://mysansar.com/2023/03/50457/
के हो लक्ष्मी बैँकका देशभरका खाता बन्द गर्न अदालतले आदेश दिएको भनिएको समाचारको तथ्य?,https://mysansar.com/2023/03/50452/
शपथमा ‘प्रतिज्ञा’ हैन ‘प्रतिक्षा’ गर्ने राष्ट्रपति,https://mysansar.com/2023/03/50448/
मुस्ताङको बौद्ध कलेजसम्बन्धी समाचारमा ‘कान्तिपुर’ले गरेको तथ्यगत त्रुटि,https://mysansar.com/2023/03/50443/
रवि लामिछानेविरुद्धको मुद्दामा ३३ पेजको आदेशको पूर्णपाठ सजिलै बुझ्‍नुस् १२ बूँदामा,https://mysansar.com/2023/03/50435/
के मेस्सीले विश्वकप विजेता टोलीका सहकर्मीलाई ३५ वटा गोल्डेन आइफोन उपहार दिएका हुन्?,https://mysansar.com/2023/03/50431/
प्रदेशको नाम : कोशी कि कोसी ? वाग्मती कि बागमती ?,https://mysansar.com/2023/03/50422/
"मन्त्रीको राजीनामा स्वीकृत कसले गर्‍यो? संविधानमा छैन, मिडिया आफैले !",https://mysansar.com/2023/02/50415/
"मिडियाले लुकाएको सर्वोच्चको एउटा आदेश- कुनै पनि सञ्चार माध्यममा मादक पदार्थको प्रचारप्रसार नगर्नू, नगराउनू !",https://mysansar.com/2023/02/50400/
"भ्रममा नपर्नुस्, ग्यास सिलिन्डरमा ‘एक्सपायरी डेट’ हुँदैन",https://mysansar.com/2023/02/50394/
सेनाको कीर्तिमानको समाचारमा राससले मिडियाकै मादल यसरी बजाइदिएछ,https://mysansar.com/2023/02/50385/
के नेपालीहरु विश्वकै सबैभन्दा ‘ग्वाँजे’ हुन्? हाम्रो आइक्यू विश्वमा सबभन्दा कम हो?,https://mysansar.com/2023/02/50382/
रवि प्रकरणको अर्को पाटो,https://mysansar.com/2023/02/50378/
अस्ट्रेलियामा नेपाली नर्स पक्राउको समाचारमा नेपाली मिडियाले फैलाएको भ्रम,https://mysansar.com/2023/01/50368/
के हो नागरिकता लिन रवि लामिछाने लाइनमा बसेको भाइरल फोटोको तथ्य?,https://mysansar.com/2023/01/50365/
रवि लामिछाने सांसद नरहने गरी सर्वोच्चले गरेको आदेशका ५ प्रमुख बूँदा,https://mysansar.com/2023/01/50355/
काठमाडौँमै मध्यरातमा फाँसी दिएर दिनभर रुखमा झुण्ड्याइएको त्यो दिन,https://mysansar.com/2023/01/50329/
के हो यति एयरलाइन्सको दुर्घटनाग्रस्त जहाजभित्रैबाट खिचेको भन्दै भाइरल भिडियोको तथ्य ?,https://mysansar.com/2023/01/50323/
यति एयरलाइन्सको जहाज दुर्घटनाका दुई अविश्वसनीय भिडियो,https://mysansar.com/2023/01/50318/
"यसकारण सन्दीप लामिछाने २० लाख धरौटीमा रिहा भए, यस्तो छ अब उनले पालना गर्नुपर्ने पाँच शर्त",https://mysansar.com/2023/01/50315/
बिहे गरेर हिस्टेरिया ठीक हुन्छ त ?,https://mysansar.com/2023/01/50302/
‘गुगल गर्न बिर्सँदा’ अन्नपूर्ण पोस्टको सम्पादकीयमै गल्ती,https://mysansar.com/2023/01/50307/
माओवादी सशस्त्र युद्धसित गाँजाको के साइनो ?,https://mysansar.com/2023/01/50299/
विज्ञान ब्लग : जाडोमा छाला कसरी जोगाउने? हिटर र एसी चलाउँदा सावधान !,https://mysansar.com/2023/01/50296/
के हो पेलेको खुट्टा फिफाले म्युजियममा राख्न लागेको भाइरल पोस्टको तथ्य ?,https://mysansar.com/2023/01/50292/
हरि अधिकारीले शोभराजको संस्मरण लेख्दा बिर्सिएको तथ्य,https://mysansar.com/2022/12/50281/
के सन्दीप लामिछाने १० लाख धरौटीमा छुटेका हुन्?,https://mysansar.com/2022/12/50264/
तीन उपप्रधानमन्त्रीसहितको शपथ ग्रहणका तीन रोचक दृश्य,https://mysansar.com/2022/12/50259/
के सूर्य थापा र गोकुल बाँस्कोटालाई अदालतले जरिवानासहितको सजाय दिएको थियो?,https://mysansar.com/2022/12/50256/
"अर्को गठबन्धनबाट प्रचण्ड प्रधानमन्त्री, यस्तो बन्यो नयाँ सत्ता गठबन्धन",https://mysansar.com/2022/12/50234/
चार्ल्स शोभराज जसले नेपालमा दुई जनाको हत्या यसरी गरेका थिए,https://mysansar.com/2022/12/50229/
"नझुक्किनुस्, अर्जेन्टिनाले मेस्सीको फोटो भएको नोट जारी गरिसकेको छैन",https://mysansar.com/2022/12/50223/
"राप्रपालाई समानुपातिकमा सबभन्दा धेरै भोट काठमाडौँमा, कम बाजुरामा",https://mysansar.com/2022/12/50219/
अर्जेन्टिनीहरुले नेपालको झण्डा जलाएको भन्दै भाइरल भएको फोटोको तथ्य यस्तो छ,https://mysansar.com/2022/12/50215/
"समाचार नपढी हेडलाइन हालेपछि नयाँ पत्रिकालाई लाज, अनलाइनमा चाहिँ यस्तो चलाखी",https://mysansar.com/2022/12/50206/
फेसबुकमा भाइरल भएको राजधानी सार्ने हल्लाको तथ्य यस्तो छ,https://mysansar.com/2022/12/50198/
कतै तपाईँको भोट पनि समानुपातिकमा खेर त गएन? १२ लाख बढी भोट यसरी काम नलाग्ने भयो,https://mysansar.com/2022/12/50188/
यी हुन् राष्ट्रिय स्वतन्त्र पार्टीबाट समानुपातिकमा निर्वाचित हुनसक्ने १३ उम्मेदवार,https://mysansar.com/2022/12/50174/
"यी हुन् समानुपातिकमा कांग्रेसबाट निर्वाचित हुनसक्ने ३२ उम्मेदवार, आरजु देउवा र मञ्जु खाण निश्चित",https://mysansar.com/2022/12/50170/
समानुपातिकमा एमालेबाट ३४ सांसद को-को बन्लान् ? (सम्भावित सूची),https://mysansar.com/2022/12/50164/
प्रत्यक्ष र समानुपातिकको मतगणना सकिँदा : सत्ता गठबन्धन १३६ Vs विपक्षी गठबन्धन १०४,https://mysansar.com/2022/12/50161/
समानुपातिकको मतगणना सकिँदा कुन दलले कति पाउने भए सिट ?,https://mysansar.com/2022/12/50157/
मिडियाको गल्ती : राप्रपालाई समानुपातिकमा १७ सिट बाँड्ने ‘नागरिक’ले ‘घण्टी’लाई दियो ७ मात्रै,https://mysansar.com/2022/12/50150/
